PM2.5,AQI,Year_age_in_years,CO,City_Gurugram,City_Talcher,PM10,Month,NOx,Day,AQI_Bucket,City_Patna,City_Delhi,Date,City_Guwahati,City_Thiruvananthapuram,City_Lucknow,City_Shillong,City_Kolkata,City_Visakhapatnam,Year,Target,Linear_SVR_0
48.44,805.0,8,84.21,0,0,62.96,7,114.87,30,4,0,0,576,0,0,0,0,0,0,2016,48.44,48.440336496153684
10.64,240.0,8,6.46,0,0,62.96,7,15.9,31,2,0,0,577,0,0,0,0,0,0,2016,10.64,10.639548709193852
10.64,240.0,8,0.0,0,0,62.96,7,98.26,31,2,0,0,577,0,0,0,0,0,0,2016,10.64,10.6403142312475
48.03,136.0,8,1.29,0,0,70.62,7,54.99,31,1,0,1,577,0,0,0,0,0,0,2016,48.03,48.02942124112216
53.0,93.0,8,1.02,0,0,70.62,7,32.73,31,3,1,0,577,0,0,0,0,0,0,2016,53.0,53.000445729605005
18.9,37.0,8,0.83,0,0,138.45,7,28.43,31,0,0,0,577,0,0,0,0,0,0,2016,18.9,18.89935283571325
22.44,90.0,8,1.15,0,0,68.42,7,29.94,31,3,0,0,577,0,0,0,0,0,1,2016,22.44,22.440485774119253
41.89,39.0,8,1.15,0,0,68.42,7,6.24,31,0,0,0,577,0,0,1,0,0,0,2016,41.89,41.88967216401454
30.53,49.0,8,0.41,1,0,68.42,7,4.95,31,0,0,0,577,0,0,0,0,0,0,2016,30.53,30.52979527342055
32.41,84.0,8,1.12,0,0,68.42,7,13.89,31,3,0,0,577,0,0,0,0,0,0,2016,32.41,32.40990824851833
40.18,705.0,8,72.58,0,0,68.42,7,100.85,31,4,0,0,577,0,0,0,0,0,0,2016,40.18,40.18028354943104
33.5,740.0,8,79.53,0,0,68.42,8,109.95,1,4,0,0,578,0,0,0,0,0,0,2016,33.5,33.5003106256341
23.82,105.0,8,1.05,0,0,62.12,8,31.25,1,1,0,0,578,0,0,0,0,0,1,2016,23.82,23.81942086423379
17.54,72.0,8,0.58,0,0,69.17,8,20.54,1,3,0,0,578,0,0,0,0,0,0,2016,17.54,17.54005741646906
17.54,72.0,8,0.0,0,0,69.17,8,177.87,1,3,0,0,578,0,0,0,0,0,0,2016,17.54,17.540242714445906
41.62,84.0,8,0.96,0,0,69.17,8,29.4,1,3,1,0,578,0,0,0,0,0,0,2016,41.62,41.6211969507209
21.79,54.0,8,0.46,1,0,69.17,8,4.97,1,3,0,0,578,0,0,0,0,0,0,2016,21.79,21.79133354940517
32.88,75.0,8,1.08,0,0,69.17,8,14.41,1,3,0,0,578,0,0,0,0,0,0,2016,32.88,32.879906563963345
10.24,232.0,8,6.08,0,0,69.17,8,15.59,1,2,0,0,578,0,0,0,0,0,0,2016,10.24,10.239549522001493
46.72,232.0,8,1.19,0,0,69.17,8,5.23,1,2,0,0,578,0,0,1,0,0,0,2016,46.72,46.720156157657286
43.47,150.0,8,1.29,0,0,53.42,8,48.93,1,1,0,1,578,0,0,0,0,0,0,2016,43.47,43.47012861400704
34.8,78.0,8,1.16,0,0,53.42,8,20.31,2,3,0,0,579,0,0,0,0,0,0,2016,34.8,34.79989503993359
99.97,191.0,8,8.04,0,0,53.42,8,4.22,2,1,0,0,579,0,0,1,0,0,0,2016,99.97,99.970383096197
16.53,67.0,8,0.94,0,0,44.53,8,28.07,2,3,0,0,579,0,0,0,0,0,1,2016,16.53,16.529689529233007
191.41,228.0,8,1.09,0,0,44.53,8,41.97,2,2,1,0,579,0,0,0,0,0,0,2016,191.41,191.40936197686563
43.55,121.0,8,2.69,0,0,55.33,8,56.3,2,1,0,1,579,0,0,0,0,0,0,2016,43.55,43.549224172368085
29.36,751.0,8,83.72,0,0,55.33,8,113.47,2,4,0,0,579,0,0,0,0,0,0,2016,29.36,29.3604533407962
6.01,242.0,8,7.25,0,0,55.33,8,14.74,2,2,0,0,579,0,0,0,0,0,0,2016,6.01,6.0102202328127685
6.01,242.0,8,0.0,0,0,55.33,8,260.73,2,2,0,0,579,0,0,0,0,0,0,2016,6.01,6.010390922151188
20.06,33.0,8,0.69,0,0,95.02,8,10.25,2,0,0,0,579,0,0,0,0,0,0,2016,20.06,20.059911613940688
20.06,40.0,8,0.69,1,0,95.02,8,10.25,2,0,0,0,579,0,0,0,0,0,0,2016,20.06,20.060711645647473
19.91,53.0,8,0.63,0,0,77.41,8,14.77,3,3,0,0,580,0,0,0,0,0,0,2016,19.91,19.91006582374547
44.59,798.0,8,89.85,0,0,77.41,8,119.19,3,4,0,0,580,0,0,0,0,0,0,2016,44.59,44.5895293733065
30.09,294.0,8,2.11,0,0,77.41,8,52.93,3,2,1,0,580,0,0,0,0,0,0,2016,30.09,30.090040276081588
18.76,73.0,8,1.04,0,0,43.55,8,32.4,3,3,0,0,580,0,0,0,0,0,1,2016,18.76,18.759891747436683
4.83,234.0,8,5.32,0,0,43.55,8,11.14,3,2,0,0,580,0,0,0,0,0,0,2016,4.83,4.830229862909455
18.79,129.0,8,1.15,0,0,43.55,8,4.04,3,1,0,0,580,0,0,1,0,0,0,2016,18.79,18.790613067231863
18.79,129.0,8,0.0,0,0,43.55,8,212.6,3,1,0,0,580,0,0,0,0,0,0,2016,18.79,18.79024194346672
50.86,149.0,8,1.35,0,0,67.92,8,56.77,3,1,0,1,580,0,0,0,0,0,0,2016,50.86,50.859148853158445
30.94,149.0,8,0.37,1,0,67.92,8,7.0,3,1,0,0,580,0,0,0,0,0,0,2016,30.94,30.93989968796301
40.39,151.0,8,6.35,0,0,67.92,8,16.3,3,1,0,0,580,0,0,0,0,0,0,2016,40.39,40.39000524439492
29.94,52.0,8,0.31,1,0,67.92,8,6.99,4,3,0,0,581,0,0,0,0,0,0,2016,29.94,29.940508097994858
26.99,73.0,8,0.81,0,0,67.92,8,21.89,4,3,1,0,581,0,0,0,0,0,0,2016,26.99,26.990294692441015
14.66,64.0,8,0.45,0,0,51.42,8,13.59,4,3,0,0,581,0,0,0,0,0,0,2016,14.66,14.660054968293593
32.44,100.0,8,1.22,0,0,51.42,8,16.2,4,3,0,0,581,0,0,0,0,0,0,2016,32.44,32.43999237321981
23.47,58.0,8,1.1,0,0,51.42,8,3.74,4,3,0,0,581,0,0,1,0,0,0,2016,23.47,23.471280359390892
49.04,178.0,8,0.92,0,0,87.48,8,53.75,4,1,0,1,581,0,0,0,0,0,0,2016,49.04,49.03937587630032
50.65,494.0,8,10.63,0,0,87.48,8,19.88,4,4,0,0,581,0,0,0,0,0,0,2016,50.65,50.649670942560086
23.64,79.0,8,1.1,0,0,52.09,8,32.14,4,3,0,0,581,0,0,0,0,0,1,2016,23.64,23.63987995315797
6.41,121.0,8,1.07,0,0,52.09,8,15.49,4,1,0,0,581,0,0,0,0,0,0,2016,6.41,6.409510737064455
6.41,121.0,8,0.0,0,0,52.09,8,207.03,4,1,0,0,581,0,0,0,0,0,0,2016,6.41,6.410277590113797
27.8,89.0,8,1.25,0,0,82.45,8,31.16,5,3,0,0,582,0,0,0,0,0,1,2016,27.8,27.800590450808546
68.36,166.0,8,1.27,0,0,82.45,8,22.19,5,1,1,0,582,0,0,0,0,0,0,2016,68.36,68.3599545684736
29.33,46.0,8,0.41,1,0,82.45,8,6.91,5,0,0,0,582,0,0,0,0,0,0,2016,29.33,29.329804488791996
33.93,234.0,8,5.06,0,0,82.45,8,16.13,5,2,0,0,582,0,0,0,0,0,0,2016,33.93,33.92932269723078
33.93,234.0,8,0.0,0,0,82.45,8,165.44,5,2,0,0,582,0,0,0,0,0,0,2016,33.93,33.92977801015447
39.3,120.0,8,1.2,0,0,78.77,8,42.56,5,1,0,1,582,0,0,0,0,0,0,2016,39.3,39.29998380535138
39.3,120.0,8,0.61,0,0,34.42,8,8.79,5,1,0,0,582,0,0,0,0,0,0,2016,39.3,39.29929096758495
30.54,131.0,8,2.72,0,0,34.42,8,16.18,5,1,0,0,582,0,0,0,0,0,0,2016,30.54,30.53918517567145
5.81,117.0,8,1.19,0,0,34.42,8,19.92,5,1,0,0,582,0,0,0,0,0,0,2016,5.81,5.809403681188156
38.89,67.0,8,1.62,0,0,34.42,8,3.96,5,3,0,0,582,0,0,1,0,0,0,2016,38.89,38.890601574517724
38.89,67.0,8,0.0,0,0,34.42,8,15.91,6,3,0,0,583,0,0,0,0,0,0,2016,38.89,38.89065925425915
32.19,52.0,8,0.22,1,0,34.42,8,6.92,6,3,0,0,583,0,0,0,0,0,0,2016,32.19,32.191443792501204
32.54,68.0,8,1.16,0,0,34.42,8,18.97,6,3,0,0,583,0,0,0,0,0,0,2016,32.54,32.54001416177867
32.54,68.0,8,0.0,0,0,34.42,8,142.18,6,3,0,0,583,0,0,0,0,0,0,2016,32.54,32.540777241533895
31.9,72.0,8,0.0,0,0,34.42,8,4.3,6,3,0,0,583,0,0,1,0,0,0,2016,31.9,31.90062995324442
7.29,22.0,8,0.75,0,0,34.42,8,17.51,6,0,0,0,583,0,0,0,0,0,0,2016,7.29,7.28932340132422
7.29,22.0,8,0.75,0,0,34.42,8,17.51,6,0,0,0,583,0,0,0,0,0,0,2016,7.29,7.290017104382068
78.82,153.0,8,0.83,0,0,34.42,8,19.78,6,1,1,0,583,0,0,0,0,0,0,2016,78.82,78.82046675729333
43.86,140.0,8,2.13,0,0,76.69,8,60.55,6,1,0,1,583,0,0,0,0,0,0,2016,43.86,43.86016097342753
24.73,95.0,8,1.17,0,0,89.99,8,27.66,6,3,0,0,583,0,0,0,0,0,1,2016,24.73,24.72995757696022
24.73,95.0,8,0.0,1,0,89.99,8,6.97,7,3,0,0,584,0,0,0,0,0,0,2016,24.73,24.730709667572818
43.9,95.0,8,2.77,0,0,89.99,8,22.68,7,3,0,0,584,0,0,0,0,0,0,2016,43.9,43.90063148561816
43.9,95.0,8,0.0,0,0,89.99,8,10.86,7,3,0,0,584,0,0,0,0,0,0,2016,43.9,43.89973467414194
42.84,142.0,8,2.48,0,0,75.19,8,42.34,7,1,0,1,584,0,0,0,0,0,0,2016,42.84,42.83916629603644
26.13,111.0,8,1.11,0,0,75.19,8,17.5,7,1,1,0,584,0,0,0,0,0,0,2016,26.13,26.13058773971737
26.13,111.0,8,0.0,0,0,75.19,8,4.14,7,1,0,0,584,0,0,1,0,0,0,2016,26.13,26.130108912300006
25.74,89.0,8,0.96,0,0,86.21,8,25.72,7,3,0,0,584,0,0,0,0,0,1,2016,25.74,25.740588715232875
37.71,70.0,8,1.08,0,0,86.21,8,12.56,7,3,0,0,584,0,0,0,0,0,0,2016,37.71,37.71001589588707
37.71,70.0,8,0.0,0,0,86.21,8,273.33,7,3,0,0,584,0,0,0,0,0,0,2016,37.71,37.710386833484364
6.38,82.0,8,0.66,0,0,86.21,8,14.18,7,3,0,0,584,0,0,0,0,0,0,2016,6.38,6.380075506640477
9.67,119.0,8,1.09,0,0,86.21,8,16.31,8,1,0,0,585,0,0,0,0,0,0,2016,9.67,9.669520783533963
30.37,94.0,8,1.07,0,0,92.09,8,27.86,8,3,0,0,585,0,0,0,0,0,1,2016,30.37,30.369946240114828
30.37,94.0,8,0.0,1,0,92.09,8,6.97,8,3,0,0,585,0,0,0,0,0,0,2016,30.37,30.371278595858893
30.37,94.0,8,0.0,0,0,92.09,8,261.63,8,3,0,0,585,0,0,0,0,0,0,2016,30.37,30.370996630847486
40.69,89.0,8,2.15,0,0,92.09,8,13.14,8,3,0,0,585,0,0,0,0,0,0,2016,40.69,40.69063953852366
40.69,89.0,8,0.01,0,0,38.47,8,13.83,8,3,0,0,585,0,0,0,0,0,0,2016,40.69,40.69061833626146
93.34,327.0,8,9.72,0,0,38.47,8,34.75,8,5,0,0,585,0,0,0,0,0,0,2016,93.34,93.34072518689042
44.04,141.0,8,1.37,0,0,82.26,8,48.51,8,1,0,1,585,0,0,0,0,0,0,2016,44.04,44.03917622079185
33.32,60.0,8,0.84,0,0,82.26,8,32.6,8,3,1,0,585,0,0,0,0,0,0,2016,33.32,33.32122707964197
33.32,60.0,8,0.0,0,0,82.26,8,4.22,8,3,0,0,585,0,0,1,0,0,0,2016,33.32,33.32127474256036
46.89,134.0,8,1.7,0,0,82.26,8,51.63,9,1,1,0,586,0,0,0,0,0,0,2016,46.89,46.89060270757692
40.85,174.0,8,2.83,0,0,82.26,8,13.07,9,1,0,0,586,0,0,0,0,0,0,2016,40.85,40.849116746268564
40.85,174.0,8,0.0,1,0,82.26,8,6.94,9,1,0,0,586,0,0,0,0,0,0,2016,40.85,40.85006409894747
38.06,257.0,8,6.96,0,0,82.26,8,29.58,9,2,0,0,586,0,0,0,0,0,0,2016,38.06,38.059302707440956
41.29,125.0,8,2.93,0,0,64.76,8,43.48,9,1,0,1,586,0,0,0,0,0,0,2016,41.29,41.28997520395264
41.29,125.0,8,0.0,0,0,64.76,8,4.22,9,1,0,0,586,0,0,1,0,0,0,2016,41.29,41.28978795767778
41.29,125.0,8,0.05,0,0,38.09,8,13.08,9,1,0,0,586,0,0,0,0,0,0,2016,41.29,41.289289092805525
8.86,86.0,8,0.68,0,0,41.75,8,15.02,9,3,0,0,586,0,0,0,0,0,0,2016,8.86,8.860048547235557
8.86,86.0,8,0.0,0,0,41.75,8,172.24,9,3,0,0,586,0,0,0,0,0,0,2016,8.86,8.860889625910584
36.85,103.0,8,1.25,0,0,103.97,8,30.27,9,1,0,0,586,0,0,0,0,0,1,2016,36.85,36.84936414985959
36.85,103.0,8,0.0,0,0,103.97,8,142.25,10,1,0,0,587,0,0,0,0,0,0,2016,36.85,36.84960537152572
80.32,185.0,8,1.0,0,0,103.97,8,39.35,10,1,1,0,587,0,0,0,0,0,0,2016,80.32,80.31950148320918
35.23,178.0,8,3.22,0,0,103.97,8,12.19,10,1,0,0,587,0,0,0,0,0,0,2016,35.23,35.22943058251303
20.19,300.0,8,10.41,0,0,103.97,8,28.54,10,2,0,0,587,0,0,0,0,0,0,2016,20.19,20.190183278392357
20.19,300.0,8,0.0,0,0,103.97,8,10.95,10,2,0,0,587,0,0,0,0,0,0,2016,20.19,20.18960173680566
20.19,300.0,8,0.0,1,0,103.97,8,6.95,10,2,0,0,587,0,0,0,0,0,0,2016,20.19,20.190741397594238
23.77,101.0,8,1.09,0,0,96.36,8,30.2,10,1,0,0,587,0,0,0,0,0,1,2016,23.77,23.769916609234404
39.28,127.0,8,1.6,0,0,54.92,8,43.16,10,1,0,1,587,0,0,0,0,0,0,2016,39.28,39.279172853225184
9.41,84.0,8,0.45,0,0,38.77,8,11.86,10,3,0,0,587,0,0,0,0,0,0,2016,9.41,9.410663024656454
9.41,84.0,8,0.0,0,0,38.77,8,4.39,10,3,0,0,587,0,0,1,0,0,0,2016,9.41,9.410672639712724
17.83,84.0,8,0.18,1,0,38.77,8,7.0,11,3,0,0,588,0,0,0,0,0,0,2016,17.83,17.83142281896902
23.39,93.0,8,0.64,0,0,85.46,8,16.74,11,3,0,0,588,0,0,0,0,0,1,2016,23.39,23.38964020044246
10.45,309.0,8,12.59,0,0,85.46,8,30.41,11,5,0,0,588,0,0,0,0,0,0,2016,10.45,10.450115862439814
31.42,309.0,8,1.37,0,0,60.6,8,7.77,11,5,0,0,588,0,0,0,0,0,0,2016,31.42,31.42010232358282
30.66,119.0,8,2.22,0,0,32.79,8,46.0,11,1,0,1,588,0,0,0,0,0,0,2016,30.66,30.659235521130764
30.66,119.0,8,0.0,0,0,32.79,8,150.77,11,1,0,0,588,0,0,0,0,0,0,2016,30.66,30.660205708137237
24.8,123.0,8,1.48,0,0,32.79,8,44.7,11,1,1,0,588,0,0,0,0,0,0,2016,24.8,24.800092288896575
33.51,155.0,8,3.33,0,0,32.79,8,12.84,11,1,0,0,588,0,0,0,0,0,0,2016,33.51,33.50942452241062
7.81,63.0,8,0.44,0,0,26.51,8,10.68,11,3,0,0,588,0,0,0,0,0,0,2016,7.81,7.809848097184981
22.06,63.0,8,0.55,0,0,26.51,8,8.42,11,3,0,0,588,0,0,1,0,0,0,2016,22.06,22.060441104446582
22.06,63.0,8,0.0,0,0,26.51,8,8.42,12,3,0,0,589,0,0,0,0,0,0,2016,22.06,22.060694660587416
42.06,69.0,8,2.42,0,0,26.51,8,6.24,12,3,0,0,589,0,0,1,0,0,0,2016,42.06,42.0611943181342
39.42,85.0,8,0.62,0,0,107.82,8,17.44,12,3,0,0,589,0,0,0,0,0,1,2016,39.42,39.41992651933498
25.09,46.0,8,45.96,0,0,107.82,8,6.48,12,0,0,0,589,0,0,0,0,0,0,2016,25.09,25.08950046522184
29.87,316.0,8,13.53,0,0,107.82,8,28.22,12,5,0,0,589,0,0,0,0,0,0,2016,29.87,29.8704528973399
29.11,55.0,8,0.14,0,0,107.82,8,14.32,12,3,0,0,589,0,0,0,0,0,0,2016,29.11,29.109849787437184
9.77,120.0,8,0.5,0,0,107.82,8,8.71,12,1,0,0,589,0,0,0,0,0,0,2016,9.77,9.76928006684692
35.8,63.0,8,1.43,0,0,107.82,8,60.15,12,3,1,0,589,0,0,0,0,0,0,2016,35.8,35.801279257756484
42.15,111.0,8,1.39,0,0,84.46,8,66.83,12,1,0,1,589,0,0,0,0,0,0,2016,42.15,42.15003249532037
163.37,230.0,8,0.32,1,0,84.46,8,6.97,12,2,0,0,589,0,0,0,0,0,0,2016,163.37,163.36968400351614
37.8,155.0,8,0.32,0,0,84.46,8,6.24,13,1,0,0,590,0,0,1,0,0,0,2016,37.8,37.800583252788
21.94,37.0,8,47.93,0,0,84.46,8,7.15,13,0,0,0,590,0,0,0,0,0,0,2016,21.94,21.939335838824174
21.94,37.0,8,0.0,0,0,84.46,8,0.0,13,0,0,0,590,0,0,0,0,0,0,2016,21.94,21.939082833644786
30.94,169.0,8,2.37,0,0,84.46,8,13.65,13,1,0,0,590,0,0,0,0,0,0,2016,30.94,30.939988463699052
60.18,296.0,8,8.64,0,0,84.46,8,21.89,13,2,0,0,590,0,0,0,0,0,0,2016,60.18,60.18004383699083
56.45,132.0,8,1.53,0,0,92.71,8,73.1,13,1,0,1,590,0,0,0,0,0,0,2016,56.45,56.44920739365519
34.14,106.0,8,1.18,0,0,106.86,8,29.63,13,1,0,0,590,0,0,0,0,0,1,2016,34.14,34.14002328522194
34.14,106.0,8,0.0,0,0,106.86,8,29.63,13,1,0,0,590,0,0,0,0,0,0,2016,34.14,34.14009795105015
27.09,264.0,8,0.35,1,0,106.86,8,6.93,13,2,0,0,590,0,0,0,0,0,0,2016,27.09,27.090093789924193
36.83,65.0,8,0.93,0,0,106.86,8,36.16,13,3,1,0,590,0,0,0,0,0,0,2016,36.83,36.83055226889576
21.57,38.0,8,3.59,0,0,97.04,8,7.1,14,0,0,0,591,0,0,0,0,0,0,2016,21.57,21.569116189489733
28.14,101.0,8,1.02,0,0,93.6,8,24.89,14,1,0,0,591,0,0,0,0,0,1,2016,28.14,28.139369839438217
29.48,124.0,8,1.07,0,0,93.6,8,12.88,14,1,0,0,591,0,0,0,0,0,0,2016,29.48,29.480052759670002
44.97,109.0,8,1.54,0,0,93.6,8,6.24,14,1,0,0,591,0,0,1,0,0,0,2016,44.97,44.97009585769093
40.81,149.0,8,1.28,0,0,80.14,8,81.71,14,1,0,1,591,0,0,0,0,0,0,2016,40.81,40.81016522700388
31.03,52.0,8,0.36,1,0,80.14,8,6.92,14,3,0,0,591,0,0,0,0,0,0,2016,31.03,31.03133162531634
31.03,52.0,8,0.0,0,0,80.14,8,0.0,14,3,0,0,591,0,0,0,0,0,0,2016,31.03,31.0306908965878
85.1,240.0,8,8.14,0,0,80.14,8,21.04,14,2,0,0,591,0,0,0,0,0,0,2016,85.1,85.09919291944104
85.1,240.0,8,0.0,0,0,80.14,8,21.04,14,2,0,0,591,0,0,0,0,0,0,2016,85.1,85.09933850262962
92.47,189.0,8,1.23,0,0,80.14,8,31.04,14,1,1,0,591,0,0,0,0,0,0,2016,92.47,92.46943997436094
30.92,126.0,8,3.61,0,0,80.14,8,6.24,15,1,0,0,592,0,0,1,0,0,0,2016,30.92,30.919844626476447
25.42,256.0,8,3.27,0,0,80.14,8,12.76,15,2,0,0,592,0,0,0,0,0,0,2016,25.42,25.419299200199756
39.51,166.0,8,2.15,0,0,185.99,8,65.3,15,1,0,1,592,0,0,0,0,0,0,2016,39.51,39.50929009618442
27.92,89.0,8,1.07,0,0,78.98,8,28.18,15,3,0,0,592,0,0,0,0,0,1,2016,27.92,27.920585770494508
32.44,50.0,8,0.38,1,0,78.98,8,6.97,15,0,0,0,592,0,0,0,0,0,0,2016,32.44,32.44049521028275
32.44,50.0,8,0.0,0,0,78.98,8,6.97,15,0,0,0,592,0,0,0,0,0,0,2016,32.44,32.439184110753054
32.44,50.0,8,0.0,0,0,78.98,8,0.0,15,0,0,0,592,0,0,0,0,0,0,2016,32.44,32.43923969836692
14.38,49.0,8,3.34,0,0,61.19,8,6.76,15,0,0,0,592,0,0,0,0,0,0,2016,14.38,14.3792339667189
53.8,135.0,8,1.25,0,0,61.19,8,26.55,15,1,1,0,592,0,0,0,0,0,0,2016,53.8,53.799610983181516
55.55,220.0,8,8.38,0,0,61.19,8,21.83,15,2,0,0,592,0,0,0,0,0,0,2016,55.55,55.54929565310315
35.09,126.0,8,1.28,0,0,61.19,8,15.88,16,1,0,0,593,0,0,0,0,0,0,2016,35.09,35.09005586277007
49.04,274.0,8,3.78,0,0,245.72,8,53.79,16,2,0,1,593,0,0,0,0,0,0,2016,49.04,49.04021554842437
170.22,460.0,8,15.47,0,0,245.72,8,33.33,16,4,0,0,593,0,0,0,0,0,0,2016,170.22,170.21961262919325
119.04,223.0,8,2.35,0,0,245.72,8,33.33,16,2,0,0,593,0,0,1,0,0,0,2016,119.04,119.04055818329604
29.83,116.0,8,1.21,0,0,245.72,8,33.86,16,1,1,0,593,0,0,0,0,0,0,2016,29.83,29.8306650413651
25.7,83.0,8,1.15,0,0,80.46,8,34.38,16,3,0,0,593,0,0,0,0,0,1,2016,25.7,25.699904647364647
101.09,71.0,8,0.56,0,0,55.19,8,7.33,16,3,0,0,593,0,0,0,0,0,0,2016,101.09,101.08971460919868
101.09,71.0,8,0.0,0,0,55.19,8,7.33,16,3,0,0,593,0,0,0,0,0,0,2016,101.09,101.0898469741295
41.23,60.0,8,0.43,1,0,55.19,8,6.92,16,3,0,0,593,0,0,0,0,0,0,2016,41.23,41.23047147700855
41.23,60.0,8,0.0,0,0,55.19,8,0.0,16,3,0,0,593,0,0,0,0,0,0,2016,41.23,41.23065363928875
28.17,90.0,8,1.03,0,0,101.92,8,32.06,17,3,0,0,594,0,0,0,0,0,1,2016,28.17,28.170588603267813
35.05,341.0,8,7.66,0,0,101.92,8,23.73,17,5,0,0,594,0,0,0,0,0,0,2016,35.05,35.04997674228908
35.05,341.0,8,0.0,0,0,101.92,8,23.73,17,5,0,0,594,0,0,0,0,0,0,2016,35.05,35.04993766097576
62.19,295.0,8,0.95,0,0,247.59,8,58.74,17,2,0,1,594,0,0,0,0,0,0,2016,62.19,62.18935937278933
42.85,68.0,8,0.39,1,0,247.59,8,6.95,17,3,0,0,594,0,0,0,0,0,0,2016,42.85,42.85061025345119
16.79,125.0,8,1.96,0,0,247.59,8,6.95,17,1,0,0,594,0,0,1,0,0,0,2016,16.79,16.790294490620283
16.79,125.0,8,0.0,0,0,247.59,8,0.0,17,1,0,0,594,0,0,0,0,0,0,2016,16.79,16.790159582981488
31.27,119.0,8,1.59,0,0,247.59,8,54.47,17,1,1,0,594,0,0,0,0,0,0,2016,31.27,31.270184275569047
33.05,229.0,8,1.59,0,0,83.6,8,5.75,17,2,0,0,594,0,0,0,0,0,0,2016,33.05,33.04930333593192
34.2,125.0,8,1.05,0,0,83.6,8,17.57,17,1,0,0,594,0,0,0,0,0,0,2016,34.2,34.19946067159214
34.2,125.0,8,0.0,0,0,83.6,8,17.57,18,1,0,0,595,0,0,0,0,0,0,2016,34.2,34.19945412960605
41.88,72.0,8,0.41,1,0,83.6,8,6.95,18,3,0,0,595,0,0,0,0,0,0,2016,41.88,41.88047212951687
26.93,102.0,8,1.1,0,0,102.19,8,31.19,18,1,0,0,595,0,0,0,0,0,1,2016,26.93,26.930045420304758
26.93,102.0,8,0.0,0,0,102.19,8,0.0,18,1,0,0,595,0,0,0,0,0,0,2016,26.93,26.929243474704364
55.55,219.0,8,1.23,0,0,132.65,8,65.74,18,2,0,1,595,0,0,0,0,0,0,2016,55.55,55.54962179123329
16.3,72.0,8,1.09,0,0,132.65,8,65.74,18,3,0,0,595,0,0,1,0,0,0,2016,16.3,16.300778541717538
26.0,124.0,8,1.14,0,0,132.65,8,30.51,18,1,1,0,595,0,0,0,0,0,0,2016,26.0,26.00063162228375
37.68,216.0,8,6.39,0,0,132.65,8,15.88,18,2,0,0,595,0,0,0,0,0,0,2016,37.68,37.679690143266775
39.14,68.0,8,0.52,0,0,63.13,8,4.7,18,3,0,0,595,0,0,0,0,0,0,2016,39.14,39.140653068641974
55.88,111.0,8,0.79,0,0,63.13,8,12.13,18,1,0,0,595,0,0,0,0,0,0,2016,55.88,55.879995136031226
55.88,111.0,8,0.0,0,0,63.13,8,0.0,19,1,0,0,596,0,0,0,0,0,0,2016,55.88,55.87997384429354
18.26,53.0,8,1.16,0,0,63.13,8,0.0,19,3,0,0,596,0,0,1,0,0,0,2016,18.26,18.260691944067407
41.43,64.0,8,0.47,0,0,18.46,8,1.75,19,3,0,0,596,0,0,0,0,0,0,2016,41.43,41.43060065836173
59.03,169.0,8,1.15,0,0,153.16,8,62.04,19,1,0,1,596,0,0,0,0,0,0,2016,59.03,59.02995844763592
32.78,174.0,8,6.08,0,0,153.16,8,20.94,19,1,0,0,596,0,0,0,0,0,0,2016,32.78,32.77948779119109
39.17,102.0,8,1.09,0,0,153.16,8,28.56,19,1,1,0,596,0,0,0,0,0,0,2016,39.17,39.169753759284234
39.17,102.0,8,0.0,0,0,153.16,8,28.56,19,1,0,0,596,0,0,0,0,0,0,2016,39.17,39.16946115762534
39.96,129.0,8,0.26,0,0,153.16,8,12.09,19,1,0,0,596,0,0,0,0,0,0,2016,39.96,39.96003904202603
33.79,102.0,8,1.11,0,0,101.42,8,26.9,19,1,0,0,596,0,0,0,0,0,1,2016,33.79,33.78909988003052
45.32,74.0,8,0.35,1,0,101.42,8,6.95,19,3,0,0,596,0,0,0,0,0,0,2016,45.32,45.32128809285772
21.68,51.0,8,1.98,0,0,101.42,8,6.24,20,3,0,0,597,0,0,1,0,0,0,2016,21.68,21.681270940735484
21.68,51.0,8,0.0,0,0,101.42,8,0.0,20,3,0,0,597,0,0,0,0,0,0,2016,21.68,21.679968989992815
35.09,68.0,8,0.34,1,0,101.42,8,6.93,20,3,0,0,597,0,0,0,0,0,0,2016,35.09,35.090498003206086
36.33,83.0,8,0.02,0,0,101.42,8,10.04,20,3,0,0,597,0,0,0,0,0,0,2016,36.33,36.33000571196906
53.5,252.0,8,12.0,0,0,101.42,8,26.57,20,2,0,0,597,0,0,0,0,0,0,2016,53.5,53.500190118897805
53.5,252.0,8,0.0,0,0,101.42,8,26.57,20,2,0,0,597,0,0,0,0,0,0,2016,53.5,53.50012480994986
48.57,174.0,8,1.59,0,0,90.68,8,41.77,20,1,0,1,597,0,0,0,0,0,0,2016,48.57,48.569903595675825
100.39,62.0,8,0.49,0,0,13.98,8,1.98,20,3,0,0,597,0,0,0,0,0,0,2016,100.39,100.3904814292154
33.73,102.0,8,1.02,0,0,102.06,8,22.76,20,1,0,0,597,0,0,0,0,0,1,2016,33.73,33.72909505579923
55.21,124.0,8,1.18,0,0,102.06,8,29.72,20,1,1,0,597,0,0,0,0,0,0,2016,55.21,55.21003536350415
55.21,124.0,8,1.18,1,0,102.06,8,29.72,21,1,0,0,598,0,0,0,0,0,0,2016,55.21,55.20991391544059
28.01,111.0,8,3.11,0,0,65.58,8,29.64,21,1,0,1,598,0,0,0,0,0,0,2016,28.01,28.010007462588536
